Grade;Area;Topic;Code;Description
1;Speaking and Listening;Comprehension and Collaboration;SL.1.1.c;Ask questions to clear up any confusion about the topics and texts under discussion.
1;Speaking and Listening;Comprehension and Collaboration;SL.1.2;Ask and answer questions about key details in a text read aloud or information presented orally or through other media.
1;Speaking and Listening;Comprehension and Collaboration;SL.1.3;Ask and answer questions about what a speaker says in order to gather additional information or clarify something that is not understood.
1;Speaking and Listening;Presentation of Knowledge and Ideas;SL.1.4;Describe people, places, things, and events with relevant details, expressing ideas and feelings clearly and using appropriate vocabulary.  (See grade 1 Language Standards 4-6 for specific expectations regarding vocabulary.)
1;Speaking and Listening;Presentation of Knowledge and Ideas;SL.1.5;Add drawings or other visual displays to descriptions when appropriate to clarify ideas, thoughts, and feelings.
1;Speaking and Listening;Presentation of Knowledge and Ideas;SL.1.6;Produce complete sentences when appropriate to task and situation. (See grade 1 Language standard 1 for specific expectations.)
1;Language;Conventions of Standard English;L.1.1;"Demonstrate command of the conventions of standard English grammar and usage when writing or speaking; retain and further develop language skills learned in previous grades."
1;Language;Conventions of Standard English;L.1.1.a;Sentence Structure and Meaning - Produce and expand simple and compound sentences.
1;Language;Conventions of Standard English;L.1.1.b;Sentence Structure and Meaning - Demonstrate understanding that a question is a type of sentence.
1;Language;Conventions of Standard English;L.1.1.c;Sentence Structure and Meaning - Use singular and plural nouns with matching verbs in sentences.
1;Language;Conventions of Standard English;L.1.1.d;Sentence Structure and Meaning - Use verbs to convey a sense of past, present, and future.
1;Language;Conventions of Standard English;L.1.1.e;Word Usage - Use common, proper, and possessive nouns.
1;Language;Conventions of Standard English;L.1.1.f;Word Usage - Use personal, possessive, and indefinite pronouns.
1;Language;Conventions of Standard English;L.1.1.g;Word Usage - Use frequently occurring prepositions, adjectives, adverbs, conjunctions and articles.
1;Language;Conventions of Standard English;L.1.2;Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.
1;Language;Conventions of Standard English;L.1.2.a;Print legibly all upper- and lowercase letters.
1;Language;Conventions of Standard English;L.1.2.b;Use end punctuation for sentences.
1;Language;Conventions of Standard English;L.1.2.c;Capitalize the names of months and people.
1;Language;Conventions of Standard English;L.1.2.d;Use commas in dates and to separate individual words in a series.
1;Language;Conventions of Standard English;L.1.2.e;Use conventional spelling for words with common spelling patterns and for frequently occurring irregular words.
1;Language;Conventions of Standard English;L.1.2.f;Spell untaught words phonetically, drawing on phonemic awareness and spelling conventions.
1;Language;Conventions of Standard English;L.1.2.g;"Write numerals up to 120 (See grade 1 mathematics standards for Numbers and Operations in base 10); understand that numbers are also written as words; write words for numbers from one to ten."
1;Language;Vocabulary Acquisition and Use;L.1.4;Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 1 reading and content, choosing flexibly from an array of strategies.
1;Language;Vocabulary Acquisition and Use;L.1.4.a;Use sentence-level context as a clue to the meaning of a word or phrase.
1;Language;Vocabulary Acquisition and Use;L.1.4.b;Use frequently occurring affixes as a clue to the meaning of a word.
1;Language;Vocabulary Acquisition and Use;L.1.4.c;Identify frequently occurring root words (e.g., look) and their inflectional forms (e.g., looks, looked, looking).
1;Language;Vocabulary Acquisition and Use;L.1.5;With guidance and support from adults, demonstrate understanding of word relationships and nuances in word meanings.
1;Language;Vocabulary Acquisition and Use;L.1.5.a;Sort words into categories (e.g., colors, clothing) to gain a sense of the concepts the categories represent.
1;Language;Vocabulary Acquisition and Use;L.1.5.b;"Define words by category and by one or more key attributes (e.g., a duck is a bird that swims; a tiger is a large cat with stripes)."
1;Language;Vocabulary Acquisition and Use;L.1.5.c;Identify real-life connections between words and their use (e.g., note places at home that are cozy).
1;Language;Vocabulary Acquisition and Use;L.1.5.d;Distinguish shades of meaning among verbs differing in manner (e.g., look, peek, glance, stare, glare, scowl) and adjectives differing in intensity (e.g., large, gigantic) by defining or choosing them or by acting out the meanings.
1;Language;Vocabulary Acquisition and Use;L.1.6;"Use words and phrases acquired through conversations, activities in the grade 1 curriculum, reading and being read to, and responding to texts, including using frequently occurring conjunctions  (e.g.,because) to signal simple relationships. See grade 1 Reading literature Standard 4 and Reading Informational Text Standard 4 on applying knowledge of vocabulary to reading; see grade 1 Writing Standard 5 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
2;Reading Literature;Key Ideas and Details;RL.2.1;Ask and answer such questions as who, what, where, when, why, and how to demonstrate understanding of key details in a text.
2;Reading Literature;Key Ideas and Details;RL.2.2;Retell stories, including fables and folktales from diverse cultures, and determine their central message, lesson, or moral.
2;Reading Literature;Key Ideas and Details;RL.2.3;Describe how characters in a story respond to major events and challenges.
2;Reading Literature;Craft and Structure;RL.2.4;Describe how words and phrases (e.g., regular beats, alliteration, rhymes, repeated lines) supply rhythm and meaning in a story, poem, or song. (See grade 2 Language Standards 4-6 on applying knowledge of vocabulary to reading.)
2;Reading Literature;Craft and Structure;RL.2.5;Describe the overall structure of a story, including describing how the beginning introduces the story and the ending concludes the action.
2;Reading Literature;Craft and Structure;RL.2.6;Explain what dialogue is and how it can reveal characters' thoughts and perspectives.
2;Reading Literature;Integration of Knowledge and Ideas;RL.2.7;Use information gained from the illustrations and words in a print or digital text to demonstrate understanding of its characters, setting, or plot.
2;Reading Literature;Integration of Knowledge and Ideas;RL.2.8;(Not applicable. For expectations regarding central messages or lessons in stories, See Reading Literature Standard 2.)
