Grado;Área;Tema;Código;Descripción
3; Massachusetts, hogar de muchas personas diferentes;Tema 3: Los primeros contactos de los exploradores europeos con los pueblos indígenas del noreste;HSS.3.T3.02;Trace en un mapa los viajes de los exploradores europeos a la costa noreste de América del Norte (por ejemplo, Giovanni Caboto [John Cabot], Bartholomew Gosnold, Giovanni de Verrazano, John Smith, Samuel de Champlain).
3; Massachusetts, hogar de muchas personas diferentes;Tema 3: Los primeros contactos de los exploradores europeos con los pueblos indígenas del noreste;HSS.3.T3.03;Explique cómo cualquiera de los exploradores describió a los pueblos nativos y las nuevas tierras, y compare un mapa de Nueva Inglaterra de principios del siglo XVII con uno actual.
3; Massachusetts, hogar de muchas personas diferentes;Tema 4: Los peregrinos, la colonia de Plymouth y las comunidades nativas;HSS.3.T4.01;"Explicar quiénes eran los hombres y mujeres peregrinos y por qué abandonaron Europa en busca de un lugar donde pudieran practicar su religión; describir su viaje, el gobierno de sus primeros años en la colonia de Plymouth y analizar sus relaciones con los pueblos wampanoag y abenaki/wabanaki. a. El propósito del Pacto del Mayflower y el principio de autogobierno. b. Desafíos para los hombres, mujeres y niños peregrinos en su nuevo hogar (p. ej., construir un refugio y comenzar a cultivar, adaptarse a un nuevo entorno, mantener su fe y mantener la comunidad unida mediante el autogobierno). c. Contactos con los líderes nativos Samoset y Massasoit, eventos que culminaron en una celebración de agradecimiento por la cosecha y las relaciones posteriores entre los europeos y los pueblos nativos del sureste de Massachusetts. Fuente principal clave para el Tema 4 en el Apéndice D: El Pacto del Mayflower (1620)."
3; Massachusetts, hogar de muchas personas diferentes;Tema 5: Los puritanos, la colonia de la bahía de Massachusetts, los pueblos indígenas y los africanos;HSS.3.T5.01;Compare y contraste los roles y las decisiones de liderazgo de los primeros líderes ingleses de los puritanos de la colonia de la Bahía de Massachusetts y los peregrinos de la colonia de Plymouth (por ejemplo, John Winthrop, Miles Standish, William Brewster, Edward Winslow, William Bradford, John Alden, John Cotton, Thomas Hooker) y los roles y decisiones de los líderes de los pueblos nativos (por ejemplo, Massasoit, Metacom, también conocido como el rey Felipe).
3; Massachusetts, hogar de muchas personas diferentes;Tema 5: Los puritanos, la colonia de la bahía de Massachusetts, los pueblos indígenas y los africanos;HSS.3.T5.02;Explique por qué los hombres y mujeres puritanos emigraron en grandes cantidades a Massachusetts en el siglo XVII, cómo se trasladaron al oeste desde la costa atlántica y las consecuencias de su migración para los pueblos nativos de la región (por ejemplo, pérdida de territorio, gran pérdida de vidas debido a la susceptibilidad a las enfermedades europeas, conversión religiosa, conflictos sobre diferentes formas de vida como la Guerra Pequot y la Guerra del Rey Felipe).
3; Massachusetts, hogar de muchas personas diferentes;Tema 5: Los puritanos, la colonia de la bahía de Massachusetts, los pueblos indígenas y los africanos;HSS.3.T5.03;Utilizando fuentes primarias visuales, como pinturas, artefactos, edificios históricos o fuentes textuales, analice los detalles de la vida cotidiana, la vivienda, la educación y el trabajo de los hombres, mujeres y niños puritanos de la Colonia de la Bahía de Massachusetts, incluidos agricultores y artesanos autónomos, sirvientes contratados, empleados y personas esclavizadas.
3; Massachusetts, hogar de muchas personas diferentes;Tema 5: Los puritanos, la colonia de la bahía de Massachusetts, los pueblos indígenas y los africanos;HSS.3.T5.04;Explique que en los siglos XVII y XVIII la esclavitud era legal en todas las colonias francesas, holandesas, españolas e inglesas, incluido Massachusetts, y que el Massachusetts colonial tenía africanos libres y esclavizados en su población.
3; Massachusetts, hogar de muchas personas diferentes;Tema 5: Los puritanos, la colonia de la bahía de Massachusetts, los pueblos indígenas y los africanos;HSS.3.T5.05;Explique la importancia del comercio marítimo y la práctica del trueque (el intercambio de bienes o servicios sin pago en dinero) en el desarrollo de la economía del Massachusetts colonial, utilizando materiales de sociedades históricas y museos de historia como referencia. a. Las industrias pesquera y de construcción naval. b. El comercio transatlántico y caribeño, especialmente el Comercio Triangular, que incluía la venta de africanos como esclavos en las colonias y bienes como el azúcar y el algodón producidos por mano de obra esclava para su venta en las colonias y en Europa. c. El desarrollo de las ciudades portuarias de New Bedford, Newburyport, Gloucester, Salem y Boston.
3; Massachusetts, hogar de muchas personas diferentes;Tema 6: Massachusetts en el siglo XVIII hasta la Revolución Americana;HSS.3.T6.01;Utilizando un mapa histórico, explique la extensión de la provincia de Massachusetts en los siglos XVII y XVIII (incluyendo el territorio que ahora comprende Maine, Nueva Escocia y Nuevo Brunswick, así como Martha's Vineyard y Nantucket). Explique las razones del crecimiento de las ciudades y pueblos de Massachusetts en el siglo XVIII.
3; Massachusetts, hogar de muchas personas diferentes;Tema 6: Massachusetts en el siglo XVIII hasta la Revolución Americana;Acero de alta velocidad.3.T6.02;Analice la conexión entre eventos, lugares e individuos en Massachusetts a principios de la década de 1770 y el comienzo de la Revolución estadounidense, utilizando fuentes como mapas históricos, pinturas y textos del período.
3; Massachusetts, hogar de muchas personas diferentes;Tema 6: Massachusetts en el siglo XVIII hasta la Revolución Americana;HSS.3.T6.03;Analice cómo la negación del sentido de justicia por parte de los colonos condujo a la declaración de independencia, y qué dicen las palabras de la Declaración de Independencia sobre lo que creían sus autores.
3; Massachusetts, hogar de muchas personas diferentes;Tema 6: Massachusetts en el siglo XVIII hasta la Revolución Americana;Acero de alta velocidad.3.T6.04;"Explique cómo, tras la Revolución, los líderes de los nuevos Estados Unidos tuvieron que redactar un plan para gobernar la nación, y que este plan se llama Constitución. Explique que los derechos de los ciudadanos se detallan en las primeras diez Enmiendas de la Constitución, conocidas como la Carta de Derechos; explique que los derechos de ciudadanía plena estaban restringidos a los hombres blancos propietarios mayores de 21 años en la nueva República."
3; Massachusetts, hogar de muchas personas diferentes;Tema 6: Massachusetts en el siglo XVIII hasta la Revolución Americana;Acero de alta velocidad.3.T6.05;"Explique que los estados, al igual que las naciones, tienen planes de gobierno; reconozca que la Constitución de Massachusetts (1780) es la constitución en funcionamiento más antigua del mundo, que su autor principal fue John Adams y que, además de delinear el gobierno, otorga derechos básicos a los ciudadanos de la Commonwealth. Fuente primaria clave para el tema 6 en el Apéndice D Un mapa preciso del país alrededor de Boston en Nueva Inglaterra de las mejores autoridades (1776) o un mapa similar de Massachusetts o Nueva Inglaterra del período La Declaración de Independencia (1776)"
4;Geografía, historia y pueblos de América del Norte;Tema 1: América del Norte: geografía y habilidades cartográficas;HSS.4.T1.01;En un mapa físico de América del Norte, utilice los puntos cardinales, las escalas del mapa, la clave/leyenda (símbolos de montañas, ríos, desiertos, lagos, ciudades) y el título para localizar e identificar características físicas importantes (por ejemplo, los ríos Mississippi y Río Grande, los Grandes Lagos, los océanos Atlántico y Pacífico, el Golfo de México, la Bahía de Hudson, los Montes Apalaches, las Montañas Rocosas, la Sierra Madre, la Gran Cuenca, los desiertos de Mojave, Sonora y Chihuahua, la Península de Yucatán, el Mar Caribe).
4;Geografía, historia y pueblos de América del Norte;Tema 1: América del Norte: geografía y habilidades cartográficas;HSS.4.T1.02;"En un mapa político de América del Norte, ubique Canadá y sus provincias, México y sus estados, las naciones del Caribe y los Estados Unidos de América y sus estados; explique el significado de los términos continente, país, nación, condado, estado, provincia y ciudad."
4;Geografía, historia y pueblos de América del Norte;Tema 1: América del Norte: geografía y habilidades cartográficas;HSS.4.T1.03;"Investigar, analizar y transmitir información sobre Canadá o México consultando mapas, atlas, enciclopedias, información digital e imágenes satelitales, fotografías o artículos de noticias; organizando materiales y haciendo presentaciones orales o escritas sobre temas como los pueblos, el tamaño de la población, los idiomas, las formas de gobierno, las principales ciudades, el medio ambiente, los recursos naturales, las industrias y los monumentos nacionales."
4;Geografía, historia y pueblos de América del Norte;Tema 2: Civilizaciones antiguas de América del Norte;HSS.4.T2.01;Evaluar las teorías en competencia sobre los orígenes de las personas en América del Norte (por ejemplo, las teorías de que las personas migraron a través de un puente terrestre que conectaba la actual Siberia con Alaska o las teorías de que llegaron por una ruta marítima) y la evidencia para datar la existencia de poblaciones tempranas en América del Norte hace aproximadamente 15.000 años.
4;Geografía, historia y pueblos de América del Norte;Tema 2: Civilizaciones antiguas de América del Norte;HSS.4.T2.02;Utilizando mapas de las regiones culturales históricas de los pueblos indígenas de Norteamérica y fotografías, identifique evidencia arqueológica de algunas de las características de las principales civilizaciones de este período (por ejemplo, herramientas de piedra, cerámica, construcción de montículos, viviendas en acantilados).
4;Geografía, historia y pueblos de América del Norte;Tema 2: Civilizaciones antiguas de América del Norte;HSS.4.T2.03;Explicar cómo los arqueólogos realizan investigaciones (por ejemplo, participando en excavaciones, estudiando artefactos y restos orgánicos, datos climáticos y astronómicos y colaborando con otros académicos) para desarrollar teorías sobre la migración, los patrones de asentamiento y las culturas en períodos prehistóricos.
4;Geografía, historia y pueblos de América del Norte;Tema 2: Civilizaciones antiguas de América del Norte;HSS.4.T2.04;Dé ejemplos de algunos sitios arqueológicos de pueblos nativos de América del Norte que se conservan como monumentos nacionales o estatales, parques o sitios de patrimonio internacional (por ejemplo, Teotihuacan en México, el Parque Nacional Mesa Verde en Colorado, el Sitio Histórico Estatal Cahokia Mounds en Illinois, el Parque Histórico Nacional de la Cultura Chaco en Nuevo México) y explique su importancia para presentar una historia completa de los estadounidenses y la vida estadounidense.
4;Geografía, historia y pueblos de América del Norte;Tema 3: Exploración y conquista europea temprana;HSS.4.T3.01;Explique cómo los historiadores que estudian los viajes europeos a las Américas utilizan evidencia arqueológica, mapas, ilustraciones y textos producidos en Europa en ese momento, y que todos estos materiales se denominan fuentes primarias.
4;Geografía, historia y pueblos de América del Norte;Tema 3: Exploración y conquista europea temprana;HSS.4.T3.02;Explique quiénes eran los vikingos y describa la evidencia de sus primeros encuentros con los pueblos nativos a lo largo de la costa atlántica de América del Norte.
