Grade;Area;Topic;Code;Description
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.4;"Identify how a person?s brain and body influence mental and emotional well-being. [HPE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.5;"Describe and demonstrate strategies for expressing and regulating emotions in health-promoting ways. [HPE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.6;"Identify characteristics of and practices to support mental and emotional well-being within various cultures and diverse perspectives. [HE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.7;"Set a goal to use one or more health-promoting practices or behaviors (e.g., being aware of your own feelings and the feelings of others, safe online behaviors, engaging in physical activity, limiting screen time) and track progress towards its achievement in order to maintain or improve mental and emotional well-being. [HPE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.8;"Apply self-monitoring strategies, alone or with support, to regulate emotions (e.g., breathing techniques, appropriate sleep, proper nutrition) in varied settings. [HPE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.9;"Identify personal stressors and demonstrate effective stress management techniques, alone or with support. [HPE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.10;"Demonstrate strategies and behaviors (which may include getting help) to help meet personal responsibilities and identify strategies to overcome barriers to meeting personal responsibilities. [HPE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.11;"Identify strategies for planning, prioritizing, and managing time. [HE; SE]"
03-may;Mental and Emotional Health [5.2.MH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.1.MH.12;"Demonstrate strategies that support a growth mindset in and out of school. [HPE; SE]"
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.1;Describe the physical, social, and emotional changes that occur during puberty and adolescence, how the timing of puberty and adolescent development varies considerably, and the role of puberty in overall development. [HE]
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.2;Recognize and respect that all bodies are different. [HPE]
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.3;Explain a variety of health-promoting practices to manage the social, physical, and emotional changes associated with puberty and into adolescence. [HPE]
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.4;Describe health-promoting behaviors during menstruation, including ways to maintain personal hygiene, cope with emotional changes, manage pain and identify when help or support is needed. [HE]
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.5;Describe personal behaviors and strategies that promote health and/or avoid health risks (e.g., pedestrian safety, sun safety, protecting oneself from infectious diseases, adequate sleep, good nutrition, ergonomics, protective equipment, appropriate amounts of screen time, hearing protection, being physically active). [HPE]
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.6;Discuss influences on and barriers to maintaining or enhancing physical health and hygiene. [HPE]
03-may;Physical Health and Hygiene [5.2.PH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PH.7;"Set a goal related to personal health (e.g., tooth brushing, sleep, hydration, ergonomics, sun safety, limiting screen time, hearing protection, physical activity, wearing protective equipment), identify resources to assist in achieving it, and track progress toward its achievement. [HPE; SE]"
03-may;Personal Safety [5.2.PS];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PS.1;Describe ways to promote personal safety and reduce the risk of unintentional injuries in a variety of situations (e.g., at home, at school, during physical activity, around motor vehicles, around firearms, around water, fire prevention, during a fire, as a pedestrian). [HPE]
03-may;Personal Safety [5.2.PS];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PS.2;Recognize aspects of the environment (e.g., whether or not crosswalks are clearly marked, presence of sidewalks, access to healthy foods, access to green space, levels of violence in a community) that can positively or negatively impact safety. [HPE]
03-may;Personal Safety [5.2.PS];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PS.3;Explain safety precautions for playing outdoors in different kinds of weather. [HPE]
03-may;Personal Safety [5.2.PS];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PS.4;Identify and demonstrate how to contact appropriate resources when someone is poisoned or injured and needs help (i.e., calling poison control and 9-1-1). [HPE]
03-may;Personal Safety [5.2.PS];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PS.5;Apply strategies to be and stay safe when using the Internet, and other digital technology, and social media, including addressing and preventing media overuse. [HE]
03-may;Personal Safety [5.2.PS];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;5.2.PS.6;Define and provide examples of behaviors that would be considered child abuse and neglect (including physical, emotional, and sexual abuse), and describe actions and behaviors to take if feeling threatened by either someone known or not known. [HE]
